id,state_code,latitude,longitude,zip_code,city,name,foundation_date,first_funding_date,last_funding_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,connections,funding_rounds,total_funding,milestones,in_CA,in_NY,in_MA,in_TX,in_otherstate,category,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,roundA,roundB,roundC,roundD,avg_group_size,in_Top500,Target
c:16276,CA,37.430025,-122.09998,94043,Mountain View,Sensory Networks,1/1/2003,10/10/2005,1/1/2008,2.7753,5.0027,4.1644,10.7534,2,3,17400000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,acquired
c:410,CA,37.491356,-122.228843,94025,Menlo Park,Flock,1/1/2005,1/1/2005,5/21/2008,0,3.3863,5.3973,8.7123,17,5,28300000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,acquired
c:726,CA,37.563585,-122.324621,94043,Mountain View,AdMob,12/1/2006,9/1/2006,1/29/2009,-0.2493,2.1644,1.411,6.537,42,4,46800000,6,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2.5,1,acquired
c:8573,IL,41.879535,-87.624333,60654,Chicago,FeeFighters,1/1/2009,5/1/2010,1/12/2011,1.3288,2.0301,2,2.0301,5,3,1525000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6667,1,acquired
c:102867,NY,40.730646,-73.986614,10010,New York City,WeHostels,11/15/2011,3/18/2012,3/18/2012,0.3397,0.3397,0.5452,1.7151,9,1,1200000,3,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,acquired
c:431,CA,37.391642,-122.093935,94040,Mountain View,TimeBridge,5/1/2005,7/5/2005,5/11/2009,0.1781,4.0301,3.674,7.2438,6,3,12400000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.6667,1,acquired
c:60516,PA,39.959721,-75.605964,19380,West Chester,Lazarus Therapeutics,1/1/2006,8/2/2010,8/2/2010,4.5863,4.5863,,,1,1,100000,0,0,0,0,0,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,closed
c:43832,CA,37.779281,-122.419236,94105,San Francisco,Loyalty Lab,1/1/2003,3/22/2005,4/29/2010,2.2219,7.3288,7.0055,7.0055,4,3,11000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6667,1,acquired
c:83142,TN,36.16223,-86.774353,37201,Nashville,RentStuff.com,1/1/2010,5/5/2011,4/12/2012,1.3397,2.2795,1,1,3,2,675000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,acquired
c:9669,CA,37.3725243,-122.035963,94086,Sunnyvale,ZManda,1/1/2005,1/1/2005,5/22/2007,0,2.3863,,,5,2,13000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
c:62802,NY,40.728425,-73.999882,10012,New York,Jumo,2/1/2010,11/1/2010,11/1/2010,0.7479,0.7479,1.0329,2.4986,5,1,3500000,2,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,acquired
c:56568,MA,42.49173,-71.281795,1730,Bedford,Sionex,1/1/2001,12/7/2005,12/7/2005,4.9342,4.9342,0,0,2,1,12000000,1,0,0,1,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,closed
c:531,CA,37.524422,-122.265869,94002,Belmont,sezmi,1/1/2007,8/1/2007,11/7/2011,0.5808,4.8521,0.9068,5.4164,10,5,78573646,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.3333,1,acquired
c:10158,TN,36.13996,-86.796377,37212,Nashville,StudioNow,1/1/2007,6/15/2007,1/29/2013,0.4521,6.0822,3.7425,3.7425,2,3,15286415,1,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,acquired
c:11438,CA,37.79402,-122.4031242,94111,San Francisco,PicApp,1/1/2008,9/17/2008,9/17/2008,0.7123,0.7123,1.5836,3.0027,5,1,3200000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,acquired
c:75796,WA,47.184901,-122.292141,98371,Puyallup,Million Dollar Earth,3/1/2011,3/7/2011,3/7/2011,0.0164,0.0164,0,0,1,1,30000,1,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,closed
c:45428,CA,37.538352,-122.299665,94403,San Mateo,Composite Software,1/1/2002,1/1/2002,10/24/2012,0,10.8192,9.5863,9.5863,28,3,14650003,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,acquired
c:16365,CA,37.7710177,-122.4025976,94110,San Francisco,Terracotta,1/1/2003,2/27/2006,9/1/2008,3.1589,5.6712,9.0055,9.0055,9,2,23500000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,acquired
c:46889,MA,42.493447,-71.514104,1719,Boxborough,FireStar Software,1/1/2001,1/3/2006,1/3/2006,5.0082,5.0082,,,2,1,980000,0,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
c:16264,CA,37.390956,-122.032795,94085,Sunnyvale,Aquest Systems,1/1/2004,2/26/2007,2/26/2007,3.1562,3.1562,,,0,1,20000000,0,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,closed
c:1253,WA,47.603327,-122.334983,98104,Seattle,Faves,12/1/2004,1/1/2004,1/1/2004,-0.9178,-0.9178,,,4,1,1500000,0,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,closed
c:2838,CA,34.031328,-118.471463,90404,Santa Monica,Generate,1/1/2004,3/4/2008,7/14/2009,4.1753,5.537,6.3836,6.3836,0,2,8000000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,1,acquired
c:732,CA,37.453687,-122.228595,94401,San Mateo,Attributor,10/1/2005,1/28/2006,6/10/2010,0.326,4.6932,3.2548,4.6932,13,4,25200000,3,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,acquired
c:1853,CA,37.552262,-122.292146,94403,San Mateo,Greenplum Software,6/1/2003,3/1/2006,1/1/2008,2.7507,4.589,7.9205,9.211,21,4,61000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,acquired
c:971,CA,37.396312,-121.961396,95054,Santa Clara,PlaySpan,5/1/2006,9/1/2007,8/19/2010,1.337,4.3041,2.0822,5.8356,12,4,46300000,4,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4.25,1,acquired
c:1107,MD,38.963492,-77.091025,20815,Chevy Chase,JackBe,1/1/2002,1/10/2006,4/8/2010,4.0274,8.2712,5.811,11.0986,15,4,24500000,5,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.3333,1,acquired
c:17252,CA,37.496904,-122.333057,94404,San Mateo,D2C Games,1/1/2006,12/27/2006,8/29/2007,0.9863,1.6575,-1.3342,-1.3342,1,2,7500000,1,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,closed
c:997,CA,37.557637,-122.285714,94304,Palo Alto,Zimbra,1/1/2003,4/1/2006,4/1/2006,3.2493,3.2493,3.8356,7.8959,19,1,14500000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1,acquired
c:30307,WA,47.5827803,-122.1548103,98005,Bellevue,Smith & Tinker,1/1/2007,8/25/2009,8/25/2009,2.6493,2.6493,1,1,1,1,29000000,1,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,closed
c:16271,CA,37.390233,-122.033741,94085,Sunnyvale,Mu Dynamics,1/1/2005,1/1/2005,5/19/2008,0,3.3808,5.6795,5.6795,5,3,24000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2.6667,1,acquired
c:22712,CA,34.1411985,-118.7040908,91302,Calabasas,Fulcrum Microsystems,1/1/2000,5/9/2005,3/15/2010,5.3562,10.2082,8.0055,8.0055,2,4,81017493,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.6667,1,acquired
c:9782,CA,41.78942,-87.596232,94105,San Francisco,ReTel Technologies,10/1/2007,8/6/2009,12/2/2009,1.8493,2.1726,2.1699,5.0822,4,2,1000000,3,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5,1,acquired
c:68169,CO,39.977763,-105.13193,80027,Louisville,NexGen Storage,1/1/2010,2/7/2011,11/15/2011,1.1014,1.8712,2.6466,2.6959,14,2,12010000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5,1,acquired
c:55354,MA,42.479262,-71.152277,1801,Woburn,WAY Systems,1/1/2002,10/3/2005,10/3/2005,3.7562,3.7562,-1,8.674,2,1,22000000,3,0,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,acquired
c:31488,CA,37.459177,-122.173907,94025,Menlo Park,Roxro Pharma,1/1/1999,6/12/2007,6/12/2007,8.4493,8.4493,,,1,1,42700000,0,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,closed
c:17542,CA,37.4587657,-122.1725191,94025,Menlo Park,Intelliden,1/1/2000,12/21/2005,5/22/2007,5.9753,7.3918,4.0027,4.0027,5,3,80000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,acquired
c:44268,CA,37.288326,-121.945633,95008-2069,Campbell,Forrst,1/25/2010,3/24/2011,3/24/2011,1.1589,1.1589,-0.0658,2.9616,3,1,205000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,acquired
c:51228,NY,40.730646,-73.986614,10017,New York,XGraph,10/1/2008,7/7/2010,7/7/2010,1.7644,1.7644,0,3.0849,5,1,3750000,2,0,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,acquired
c:71852,CA,37.441537,-122.158332,94301,Palo Alto,Color Labs Inc.,8/1/2010,8/1/2010,3/23/2011,0,0.6411,1.5836,3.0685,11,2,41000000,2,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,closed
c:23125,CA,37.393536,-122.076747,94306,Palo Alto,Playdom,2/1/2008,11/11/2009,6/21/2010,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,acquired
c:37928,MA,42.493447,-71.514104,1719,Boxborough,Digital Reef,1/1/2006,1/1/2006,10/1/2008,0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,acquired
c:65916,CA,37.779281,-122.419236,94107,San Francisco,Servio,4/30/2009,8/13/2010,3/6/2013,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
c:2245,NY,40.743662,-73.984268,10016,New York,Advaliant,4/16/2013,4/1/2004,4/1/2004,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,closed
c:16618,GA,33.7812614,-84.3675617,30309,Atlanta,Vocalocity,1/1/2007,1/28/2009,8/29/2011,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,acquired
c:1541,CA,37.7766184,-122.3938931,94107,San Francisco,Dapper,10/1/2006,12/1/2007,12/1/2007,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,acquired
c:15687,CA,37.791564,-122.399981,94104,San Francisco,SeeSaw Networks,1/1/2005,11/16/2006,6/23/2011,1.874,6.4767,,,4,5,21138876,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,1,closed
c:20889,MA,42.364014,-71.101375,2139,Cambridge,oneforty,3/31/2009,6/10/2009,1/11/2010,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5.75,1,acquired
c:2272,CA,37.566123,-122.323045,94401,San Mateo,Smalltown,1/15/2005,11/1/2005,11/1/2005,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,closed
c:5043,CA,37.406914,-122.09037,94043,Mountain View,Skyrider,1/1/2003,10/23/2006,3/5/2008,3.811,5.1781,1.7507,3.589,2,2,17000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,closed
c:42193,NY,40.750519,-73.993494,10001,New York,SkillSlate,1/1/2009,10/20/2010,10/20/2010,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,acquired
c:60521,KY,38.046407,-84.497039,40507,Lexington,AwesomeTouch,7/26/2010,4/30/2010,6/1/2011,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,acquired
c:4881,CA,37.814202,-122.477959,94025,Menlo Park,Syncplicity,11/3/2008,10/31/2008,10/31/2008,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,acquired
c:7345,VA,38.87804,-77.436151,22031,Chantilly,Fortisphere,1/1/2006,11/19/2007,11/19/2007,1.8822,1.8822,1,1,2,1,10000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,closed
c:103204,CA,37.424298,-122.139809,94306,Palo Alto,PlayerDuel,1/1/2011,9/5/2011,6/13/2012,0.6767,1.4493,0,0,2,2,21189,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,closed
c:25743,MA,42.3988661,-71.253781,2451,Waltham,Aveksa,1/1/2004,6/14/2006,2/25/2009,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
c:55829,CA,37.386778,-121.966277,95054,Santa Clara,PANTA Systems,1/1/2002,5/1/2005,5/1/2005,3.3315,3.3315,,,0,1,9500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,closed
c:26556,CA,37.352313,-121.967982,95054,Santa Clara,Beceem Communications,10/1/2003,6/30/2005,4/22/2009,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7.6667,1,acquired
c:29312,VA,38.919954,-77.212493,22102,McLean,Trust Digital,3/1/2003,11/4/2005,7/29/2009,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.6667,1,acquired
c:3050,OR,45.413842,-122.725662,97035,Lake Oswego,Sabrix,1/1/2002,6/21/2006,6/21/2006,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,acquired
c:2709,NY,40.73901,-73.997259,10011,New York,Panther Express,1/1/2005,7/25/2006,2/27/2008,1.5616,3.1562,3,3.4959,8,2,21750000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,acquired
c:53946,PA,40.602206,-75.471279,18106,Allentown,T-Networks,1/1/2000,2/28/2005,2/28/2005,5.1644,5.1644,,,0,1,5750000,0,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,closed
c:28752,ME,42.645342,-71.234547,1876,Tewksbury,BlueNote Networks,1/1/2005,9/26/2005,3/6/2006,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
c:1148,CA,37.486571,-122.229161,94063,Redwood City,Predictify,3/1/2007,3/25/2008,3/25/2008,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,closed
c:1967,TX,30.384453,-97.709809,78746,Austin,BreakingPoint Systems,8/28/2005,11/12/2007,4/22/2010,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,acquired
c:27142,CA,37.3777985,-121.9744545,95054,Santa Clara,OptiMedica,1/1/2004,3/26/2008,5/10/2013,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3.5,1,acquired
c:42123,MA,42.241765,-71.166164,2026,Dedham,Metatomix,1/1/2000,9/8/2003,2/17/2010,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.6667,1,acquired
c:41656,CA,37.320309,-122.05004,95014,Cupertino,Neterion,1/1/2001,2/24/2006,2/24/2006,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,acquired
c:16145,CA,37.477037,-122.15164,94085,Sunnyvale,Schooner Information Technology,5/1/2007,10/1/2007,7/24/2009,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.5,1,acquired
c:6964,MA,42.358956,-71.054776,2109,Boston,Swaptree Inc.,1/1/2010,7/1/2006,5/25/2010,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,closed
c:155821,GA,33.956215,-83.987962,30043,Lawrenceville,Nalace Corporation,1/1/2012,4/19/2012,4/19/2012,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,closed
c:49052,NJ,40.728158,-74.077642,7302,Jersey City,Quidsi,1/1/2005,9/1/2006,4/20/2010,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,1,3.4,1,acquired
c:167795,NY,40.730646,-73.986614,10012,NYC,spotdock,11/15/2011,1/10/2012,1/10/2012,0.1534,0.1534,,,4,1,600000,0,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,closed
c:34152,MD,38.97864,-76.492786,21401,Annapolis,Netcordia,1/1/2000,6/28/2005,7/31/2006,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
c:3027,CA,37.386665,-122.084171,94040,Mountain View,SearchMe,7/1/2005,7/1/2005,5/1/2008,0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,closed
c:10176,CA,37.776246,-122.4179223,94103,San Francisco,Yammer,9/10/2008,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,1,5.2,1,acquired
c:50076,CA,37.406914,-122.09037,94043,Mountain View,Clever Sense,4/11/2008,6/17/2010,8/1/2011,2.1836,3.3068,2.726,3.5425,6,2,2000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1,acquired
c:26122,TX,30.354768,-97.798152,78730,Austin,AlterPoint,1/1/2001,1/1/2003,1/17/2005,2,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,acquired
c:17501,CA,37.261986,-121.784279,95138,San Jose,Shocking Technologies,1/1/2006,4/17/2007,5/21/2012,1.2904,6.389,0,0,2,6,55900000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3.2,1,closed
c:1613,CA,37.386665,-122.084171,94040,Mountain View,Ribbit,2/23/2005,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,acquired
c:41484,CA,37.386778,-121.966277,95054,Santa Clara,StorSimple,1/1/2009,6/1/2009,6/23/2011,0.4137,2.474,3,3,19,3,31500000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.3333,1,acquired
c:76102,DC,38.894955,-77.036646,20009,Washington,NationalField,6/12/2009,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,acquired
c:76765,NY,40.729839,-73.991781,10003,New York,Tripl,5/17/2011,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1,closed
c:24986,CA,37.2615879,-121.9578487,95008,Campbell,Sadra Medical,1/1/2003,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,1,1,0,5,1,acquired
c:14593,MA,42.485102,-71.211568,1803,Burlington,expressor software,1/1/2007,7/1/2007,12/19/2011,0.4959,4.9671,1,4.5123,10,4,29050000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6667,1,acquired
c:138030,NV,36.170538,-115.101942,89101,Las Vegas,NSFW Corporation,1/1/2011,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,1,acquired
c:45339,CA,37.386778,-121.966277,95054,Santa Clara,Azaire Networks,1/1/2003,8/25/2006,8/25/2006,3.6493,3.6493,,,2,1,21000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,closed
c:1214,NY,40.907974,-73.84179,10016,New York,Quigo,1/1/2000,3/1/2004,6/7/2007,4.1671,7.4356,,,25,2,35000000,0,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.5,1,acquired
c:63731,CA,37.779281,-122.419236,94105,San Francisco,Weatherista,8/16/2010,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
c:47848,TX,32.997114,-96.676137,75082,Richardson,Navini Networks,1/1/2000,8/10/2005,6/21/2006,5.611,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5,1,acquired
c:5347,CA,37.409147,-122.015463,94089,Sunnyvale,VirtualLogix,1/1/2002,1/1/2004,1/12/2010,2,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
c:14993,MA,42.6555302,-71.1455618,1810,Andover,Exit41,1/1/1999,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2.3333,1,closed
c:1223,CA,37.351894,-122.085807,94024,Los Altos,SezWho,10/1/2006,10/1/2007,10/1/2007,1,1,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,acquired
c:55421,MN,44.912723,-93.499059,55343,Minnetonka,Jobs2Web,1/1/2003,1/1/2004,1/21/2006,1,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,acquired
c:28403,CA,37.4063024,-122.1088743,94040,Mountain View,HighlightCam,7/27/2009,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.5,1,closed
c:1283,CA,37.391642,-122.093935,94040,Mountain View,MerchantCircle,10/1/2005,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,acquired
c:49621,CA,32.901049,-117.192656,92121,San Diego,Helicomm,1/1/2002,3/21/2006,3/21/2006,4.2192,4.2192,,,0,1,1000000,0,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,closed
c:15122,CA,37.417002,-122.07871,94043,Mountain View,Kace networks,1/1/2003,7/25/2005,5/22/2006,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1,acquired
c:38019,NY,40.730646,-73.986614,10014,New York,Thwapr,1/1/2007,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,closed
c:4961,CA,40.234451,-111.658656,94103,San Francisco,Zinch,2/1/2007,12/1/2007,10/20/2009,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,acquired
c:41483,CA,37.320309,-122.05004,95014,Cupertino,Cloud.com,1/1/2008,1/1/2010,1/1/2010,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,acquired
c:12348,CA,37.445667,-122.166911,94063,Redwood City,"Wildfire, a division of Google",7/1/2008,12/1/2008,12/1/2011,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.25,1,acquired
c:3202,CA,34.062504,-118.354605,90036,Los Angeles,Authenticlick,8/5/2005,2/1/2006,2/1/2006,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,closed
c:32144,WA,45.630695,-122.674456,98665,Vancouver,Idooble,1/1/2009,1/1/2009,8/1/2010,0,1.5808,-0.1671,-0.1671,1,2,400000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,closed
